country,year,algebraic_connectivity_vitality_w,efficiency_vitality_w,flow_betweenness_log1p_w,communicability_betweenness_asinh_w,shannon_entropy_w,participation_coefficient_w,within_module_degree_zscore_w,laplacian_centrality_log_w
BRA,2004,0.005932267,0.001009818,10.05102993,3.093501448,3.365944331,0.643062611,-0.393225529,-4.204297741
BRA,2005,0.003660812,0.001165759,10.10466558,3.011842848,3.379418123,0.654484029,-0.395713438,-4.138038176
BRA,2006,0.002956946,0.001260849,10.04867357,3.179818302,3.425869762,0.475989633,-0.339366476,-4.11064652
BRA,2007,0.003115114,0.00088551,10.140531,3.26384062,3.428826248,0.482225151,-0.331641517,-4.056786384
BRA,2008,0.004575371,0.004483139,10.15867565,3.554721123,3.391510534,0.662495798,-0.421048154,-3.79558928
BRA,2009,0.031035232,0.002045384,9.953923832,3.496057501,3.412973917,0.659627854,-0.348093351,-3.895341518
BRA,2010,0.007658941,0.005256622,10.11928968,3.679630348,3.371105072,0.6400611,-0.300127913,-3.655710671
BRA,2011,0.007456455,0.007419373,10.23707525,3.792645653,3.335858342,0.640942486,-0.277116539,-3.557824631
BRA,2012,0.002443307,0.006504591,10.02602342,3.667299476,3.349993466,0.661153693,-0.426365831,-3.583751013
BRA,2013,0.002843421,0.006762788,9.8183685,3.622148012,3.334689402,0.636146878,-0.317687235,-3.595563589
BRA,2014,0.003743959,0.004296427,9.563578866,3.42984983,3.329297913,0.636739589,-0.296474783,-3.694911852
BRA,2015,0.004714233,0.001433814,9.499406801,3.189902094,3.328643567,0.654537344,-0.533020044,-3.818034835
BRA,2016,0.004028425,0.000611917,9.737877496,3.056210888,3.337524052,0.656526832,-0.606356037,-3.922195369
BRA,2017,0.005969468,0.002314299,9.897703615,3.126461364,3.320484075,0.654987443,-0.683918486,-3.871859708
BRA,2018,0.006375177,0.007180384,9.965771941,3.232421008,3.254371529,0.654658965,-0.667676217,-3.747200035
BRA,2019,0.008619641,0.00638877,9.951215275,3.187918091,3.242243025,0.64036056,-0.328179947,-3.752410781
CAN,1995,0.002177739,0.062062668,10.4973692,5.234469254,1.646281529,0.259405246,1.557926089,-1.65954847
CAN,1996,0.003052978,0.063691917,10.32500894,5.27909561,1.65882799,0.433128673,1.222596178,-1.608523501
CAN,1997,0.003375192,0.067777728,10.56537899,5.441384283,1.644015621,0.417177921,1.22185874,-1.450081118
CAN,1998,0.003306724,0.070312321,10.76201093,5.489779532,1.644015621,0.405560139,1.224885311,-1.426642331
CAN,1999,0.007280163,0.074187081,10.64345574,5.595022439,1.644015621,0.3963748,1.20181923,-1.35595322
CAN,2000,0.025544108,0.074458312,10.77416394,5.627090332,1.644015621,0.401953944,1.06509975,-1.347576967
CAN,2001,0.030965502,0.070007804,11.09235064,5.554694132,1.644015621,0.41265651,1.14690531,-1.454281878
CAN,2002,0.034633911,0.067440665,10.99925654,5.472466857,1.695168655,0.424032887,1.185913394,-1.527369289
CAN,2003,0.050043736,0.059856234,10.99163408,5.358248295,1.800504789,0.44854886,1.158907124,-1.718740454
CAN,2004,0.004813988,0.056411336,11.01508255,5.160829296,1.829723677,0.460028529,1.253928958,-1.827831631
CAN,2005,0.005154516,0.055817795,11.04306472,5.226373021,1.907918038,0.471148863,1.274579339,-1.825606129
CAN,2006,0.003292252,0.052898457,10.932288,5.125244508,1.963895824,0.287205123,1.098186109,-1.921863216
CAN,2007,0.002878488,0.047592033,10.92732376,4.923231182,2.030643368,0.301703904,0.994365867,-2.074008384
CAN,2008,0.001977305,0.044103532,10.66938263,4.799333998,2.063554297,0.51723189,1.01306017,-2.139317422
CAN,2009,0.003768722,0.043436187,10.57823143,4.894453083,2.176792332,0.525777169,1.12552674,-2.177558683
CAN,2010,0.003636203,0.042596684,10.72077404,4.902171087,2.201817739,0.544326028,0.77583523,-2.165899975
CAN,2011,0.005996935,0.040268944,10.6977449,4.819689648,2.212269965,0.544601841,0.853199777,-2.233629314
CAN,2012,0.003298159,0.042163845,10.63232117,4.816190712,2.170070986,0.530114169,0.918866898,-2.168850067
CAN,2013,0.004790121,0.041369439,10.33843862,4.704670888,2.152905975,0.543006954,0.643424919,-2.211124933
CAN,2014,0.006940121,0.042641769,10.08960106,4.686222425,2.023654607,0.514525337,0.67366724,-2.167294611
CAN,2015,0.008368022,0.044422683,10.02273338,4.682753303,2.107856217,0.523589445,0.792908436,-2.196261439
CAN,2016,0.006868542,0.043704994,10.37937586,4.655076975,2.139984937,0.529677236,0.660049896,-2.217774698
CAN,2017,0.006345368,0.041349373,10.50148631,4.511557819,2.159594742,0.540826586,0.531748576,-2.301498034
CAN,2018,0.006416514,0.039087006,10.51778867,4.41009742,2.182432493,0.545270368,0.499440578,-2.363286973
CAN,2019,0.00588128,0.038930851,10.51720615,4.46201585,2.224344149,0.565160583,0.238581569,-2.344469183
CHE,1995,0.007206165,0.026084768,10.23685355,4.138276418,2.944493728,0.310780186,0.382673568,-2.92921493
CHE,1996,0.006743465,0.023106593,9.96425524,4.078148874,3.004558373,0.357474318,0.234267383,-3.044959241
CHE,1997,0.010004202,0.021779524,10.20571508,4.031824113,3.032453509,0.358062008,0.358531863,-3.119764402
CHE,1998,0.009450871,0.02280366,10.46539551,4.041585039,3.017336772,0.334314588,0.367002489,-3.107910622
CHE,1999,0.011375839,0.022377705,10.20567116,3.985014663,3.015634085,0.334063694,0.391403165,-3.162817235
CHE,2000,0.009890367,0.020753649,10.17973047,3.960065078,3.063862636,0.360909844,0.387878389,-3.220161451
CHE,2001,0.003898593,0.021576663,10.49300484,3.980777582,3.042177143,0.34797531,0.387355253,-3.13553083
CHE,2002,0.009001275,0.021264133,10.46136559,4.069155832,3.060849238,0.363730846,0.367296244,-3.112114056
CHE,2003,0.007824318,0.022659683,10.64377549,4.001184563,3.019150433,0.34847771,0.29821017,-3.105111498
CHE,2004,0.004401146,0.023184569,10.67242152,4.016069257,3.021641569,0.355705331,0.274468094,-3.087444223
CHE,2005,0.000872957,0.020412814,10.63092544,3.842054715,3.05951,0.377280679,0.200391544,-3.186248168
CHE,2006,0.001225426,0.019880694,10.40547436,3.760602645,3.062448631,0.347538784,0.16845017,-3.206479552
CHE,2007,0.000739904,0.021399545,10.43807269,3.826195114,3.052157793,0.346584607,0.166297466,-3.138597883
CHE,2008,0.001030017,0.019487105,10.3513492,3.810058722,3.103149043,0.389086928,0.142267609,-3.179646987
CHE,2009,0.001751789,0.020885876,10.46041091,4.172713058,3.145596973,0.403904101,0.318161855,-3.002084023
CHE,2010,0.002183819,0.02102796,10.42042621,4.081052648,3.123837836,0.406894692,0.357315516,-3.033374745
CHE,2011,0.0020969,0.019770957,10.36790183,3.992077524,3.124648668,0.443753708,0.276229504,-3.108508059
CHE,2012,0.002847376,0.017851178,10.21696821,4.036279084,3.184188675,0.443205903,0.305202838,-3.137363052
CHE,2013,0.003635065,0.019233236,9.90653637,4.248376882,3.202622078,0.453036198,0.400033193,-3.024660406
CHE,2014,0.004439796,0.01722564,9.715503024,4.031348399,3.214708507,0.458880502,0.289007605,-3.134671772
CHE,2015,0.009460228,0.018827,9.833300095,4.156668715,3.213608359,0.467675592,0.424925244,-3.045608425
CHE,2016,0.00751723,0.021040805,10.17695836,4.361310062,3.194238445,0.46458545,0.516444067,-2.892095709
CHE,2017,0.005829114,0.019505484,10.27943204,4.23116905,3.193148622,0.463377929,0.473525597,-2.97398816
CHE,2018,0.004078191,0.017967695,10.28246501,4.107416377,3.208113868,0.459107883,0.368838413,-3.048627208
CHE,2019,0.009099134,0.017457254,10.32463704,4.12239933,3.22047543,0.469358237,0.386669118,-3.043195921
CHL,1995,0.000254768,-0.01274201,8.998677781,1.136162551,3.166897283,0.4703467,-0.45838471,-5.05070273
CHL,1996,0.000457103,-0.012560136,8.782017639,1.24651789,3.241662837,0.662495798,-0.581773518,-5.075564291
CHL,1997,0.000462652,-0.012047387,9.015208981,1.115509653,3.189416998,0.662495798,-0.584770928,-5.034053062
CHL,1998,0.000476233,-0.013534535,9.228666631,0.923964329,3.155103824,0.661136388,-0.584678439,-5.101922308
CHL,1999,0.000789087,-0.013722753,9.017875647,0.836070907,3.11306418,0.655397054,-0.582929465,-5.182242277
CHL,2000,0.000893512,-0.013368524,9.134842527,0.946316399,3.100537506,0.656659347,-0.636067737,-5.151369997
CHL,2001,0.000438708,-0.013065991,9.481337535,1.068047207,3.089570719,0.65109849,-0.579496556,-5.093524198
CHL,2002,0.000404801,-0.013554663,9.390502768,1.168337225,3.110073828,0.649470144,-0.541460045,-5.157930924
CHL,2003,0.000588882,-0.013729698,9.436952633,1.255376536,3.112650723,0.649206817,-0.53373844,-5.129614288
CHL,2004,0.000517734,-0.01211494,9.7334108,1.60265624,3.077678811,0.655352069,-0.485246625,-4.907025695
CHL,2005,0.000200748,-0.009543124,9.873477316,1.757092262,3.096004304,0.653711771,-0.47221318,-4.741847207
CHL,2006,0.000167555,-0.009408854,9.816044473,1.938418974,3.120378242,0.394408038,-0.421764071,-4.639281622
CHL,2007,0.000121687,-0.009785723,9.869323591,1.891674736,3.096965872,0.382022124,-0.416434142,-4.587504743
CHL,2008,0.000882523,-0.008603184,9.591709854,1.850342171,3.066411724,0.650563847,-0.535699714,-4.557790731
CHL,2009,0.000733572,-0.009215598,9.367313078,1.733782313,3.078316614,0.649851419,-0.63825185,-4.627661531
CHL,2010,0.00084765,-0.0065078,9.308217918,1.75032804,3.000208137,0.59082271,-0.508057057,-4.511479681
CHL,2011,0.000781757,-0.006133994,9.361053409,1.688494053,2.992323348,0.620122918,-0.536895292,-4.468073619
CHL,2012,0.000381,-0.005947012,9.191756521,1.612909021,2.971064424,0.643888483,-0.56952293,-4.470711411
CHL,2013,0.00079425,-0.005390074,8.925010327,1.452438445,2.969417038,0.606648674,-0.540328127,-4.506738338
CHL,2014,0.001089874,-0.004910423,8.694501998,1.318243797,2.937271097,0.5917552,-0.506526262,-4.586970804
CHL,2015,0.00140443,-0.007878585,8.658872468,1.033904022,2.987191977,0.637698732,-0.606366676,-4.785340458
CHL,2016,0.001132264,-0.006994815,8.835644421,0.987948853,2.988919556,0.644049531,-0.596729306,-4.832089732
CHL,2017,0.00111706,-0.007035404,8.902810175,0.943378806,2.959416646,0.633562774,-0.595633345,-4.821664766
CHL,2018,0.000984198,-0.006202043,8.980950266,1.031994202,2.929996624,0.630758612,-0.554736942,-4.758362042
CHL,2019,0.001231939,-0.005851398,8.796849216,0.994141727,2.894319845,0.577686601,-0.527864247,-4.786198539
CHN,1995,0.002353063,0.013356453,9.869800026,4.451540098,3.035411479,0.392488112,0.19949559,-3.299255531
CHN,1996,0.002607417,0.015979626,9.771899919,4.5137879,2.997444828,0.593573066,0.753740378,-3.182797158
CHN,1997,0.001840635,0.02029272,10.04053338,4.683939497,3.008132049,0.586905989,0.916645295,-3.014507347
CHN,1998,0.001570925,0.020967461,10.25576538,4.728444885,3.055254365,0.615560924,1.099156046,-3.014827492
CHN,1999,0.003476414,0.024346804,10.20086039,4.855741781,3.037191075,0.621218737,1.113095376,-2.893316471
CHN,2000,0.004429039,0.028630596,10.33080927,5.183202391,3.064786565,0.616881476,1.303728173,-2.702637645
CHN,2001,0.005287203,0.033205086,10.79945272,5.411582232,3.087299843,0.625968771,1.514562954,-2.56045875
CHN,2002,0.003038083,0.041448798,10.84739438,5.786946677,3.07470153,0.620965598,1.940577756,-2.282014809
CHN,2003,0.004453217,0.048006716,11.15404353,6.267552448,3.105295691,0.622960361,2.309063799,-2.010634484
CHN,2004,0.006326601,0.054247576,11.34822834,6.554248948,3.118517531,0.622910646,2.459080114,-1.800596142
CHN,2005,0.004360767,0.059770617,11.31955838,6.71459541,3.150086257,0.62732178,2.647451807,-1.678407715
CHN,2006,0.008017286,0.056562622,11.28879261,6.821985343,3.187021476,0.387474725,2.111833002,-1.663264692
CHN,2007,0.008201231,0.067892706,11.31021016,6.996169276,3.275130457,0.401373832,2.41813429,-1.580549704
CHN,2008,0.007757053,0.086806704,11.24227345,7.162807629,3.329889011,0.618586571,3.105754537,-1.447677146
CHN,2009,0.012499748,0.088800305,11.11759868,7.083258565,3.362208968,0.615304084,2.870387871,-1.507934957
CHN,2010,0.014265325,0.108502888,11.07064016,7.217355593,3.350720363,0.598731434,3.193928872,-1.356834072
CHN,2011,0.011942424,0.126934786,11.20378798,7.34697008,3.342562353,0.589081709,3.328074284,-1.235169572
CHN,2012,0.009950832,0.139431058,10.99673596,7.426352964,3.347378516,0.610254743,3.163562987,-1.178592961
CHN,2013,0.014144984,0.16295225,10.86577527,7.500024106,3.35819957,0.588511332,3.548986724,-1.118523425
CHN,2014,0.028949943,0.177162107,10.66549492,7.500024106,3.386176595,0.591702017,3.760380833,-1.092931719
CHN,2015,0.041820271,0.183096226,10.67951908,7.500024106,3.367864408,0.612038665,3.588935781,-1.074340264
CHN,2016,0.039576788,0.171720291,10.97000133,7.500024106,3.392953124,0.61113221,3.663899337,-1.148976907
CHN,2017,0.033539169,0.190227745,11.21518949,7.500024106,3.393138905,0.600984215,3.697370536,-1.065806874
CHN,2018,0.042763475,0.201417067,11.29364924,7.500024106,3.427127267,0.598527025,3.896966535,-1.048433695
CHN,2019,0.035184518,0.194052657,11.23465802,7.500024106,3.476261572,0.57826241,4.073430356,-1.077029585
CIV,1995,9.30E-05,-0.021236688,6.835533635,0.070773098,2.950601401,0.2829748,-0.586664595,-6.992921087
CIV,1996,0.000357763,-0.020963771,6.768981133,0.111850015,3.005745163,0.385894962,-0.647798984,-6.836382974
CIV,1997,0.00049369,-0.020811769,6.878498818,0.086109936,3.016536482,0.332243879,-0.598528486,-6.933543967
CIV,1998,0.000416991,-0.02082013,7.168672461,0.093483285,3.035785744,0.31474813,-0.595484831,-6.945092727
CIV,1999,0.000656347,-0.021859298,6.824139202,0.081202732,2.984787535,0.308551085,-0.600930081,-7.170820189
CIV,2000,0.001248715,-0.02258517,6.642873653,0.046895752,3.083220953,0.350193421,-0.61893946,-7.403427957
CIV,2001,0.000540428,-0.022320781,6.965293842,0.0520382,3.086296138,0.353504241,-0.622657572,-7.32328739
CIV,2002,0.000286852,-0.022037511,7.196651665,0.091036203,3.178583653,0.359844728,-0.630457085,-7.19492948
CIV,2003,0.000248388,-0.021991936,7.181352527,0.08083982,3.083642428,0.343033451,-0.633906585,-7.120603262
CIV,2004,0.000161208,-0.02190353,7.36391669,0.085523521,3.144654108,0.452816968,-0.654449503,-7.132462552
CIV,2005,0.000252347,-0.022421599,7.462859182,0.092176073,3.249933827,0.510097081,-0.677547462,-7.049718693
CIV,2006,7.11E-05,-0.022465265,7.236027584,0.092375147,3.277531864,0.436735891,-0.678666778,-7.156973335
CIV,2007,3.90E-06,-0.023299689,7.175720056,0.050285147,3.303092236,0.427383476,-0.686289178,-7.287203286
CIV,2008,-1.44E-05,-0.023658913,7.140809411,0.052210209,3.347109318,0.525482594,-0.737817627,-7.187121359
CIV,2009,0.000198357,-0.022262473,7.322164493,0.162198845,3.312825428,0.534569624,-0.735812759,-6.856153832
CIV,2010,0.001100898,-0.023480427,7.011143326,0.094147342,3.421259516,0.578627386,-0.701495492,-7.111130517
CIV,2011,0.000104643,-0.024178713,6.772243016,0.052111973,3.351871605,0.571210348,-0.712779343,-7.317882237
CIV,2012,-7.76E-05,-0.024054041,6.626675687,0.069341063,3.395122013,0.504041562,-0.722592314,-7.310420311
CIV,2013,-6.61E-05,-0.023953206,6.410357982,0.05320422,3.346871317,0.48473574,-0.714520075,-7.410652416
CIV,2014,4.75E-05,-0.024249353,6.19777731,0.03794023,3.393437269,0.554725146,-0.734824102,-7.432036018
CIV,2015,0.000124366,-0.024061957,6.263910772,0.042930444,3.370841449,0.47070058,-0.700866503,-7.504048018
CIV,2016,7.79E-05,-0.02440812,6.61156726,0.032216053,3.379027539,0.51039401,-0.708415987,-7.554872291
CIV,2017,0.000135411,-0.024458079,6.724316399,0.035486074,3.354155186,0.479374049,-0.707784014,-7.473058208
CIV,2018,4.06E-05,-0.024742683,6.780411444,0.032863937,3.357165045,0.555661953,-0.740435709,-7.500400327
CIV,2019,0.000125894,-0.024765017,6.680996128,0.03586299,3.365371966,0.553997807,-0.732538063,-7.509129437
CMR,1995,0.003042749,-0.022402604,6.22200911,0.016914416,2.722934225,0.314228256,-0.596842356,-7.406074436
CMR,1996,0.002044052,-0.022171446,6.229247921,0.039071321,2.814456234,0.324054222,-0.655352172,-7.205817708
CMR,1997,0.002206201,-0.022520828,6.506658562,0.029150378,2.936906265,0.367967511,-0.608259603,-7.275489726
CMR,1998,0.002111663,-0.022774685,6.63204102,0.019662586,2.8929377,0.355342679,-0.608369815,-7.401505848
CMR,1999,0.000488518,-0.023280875,6.160047566,0.014539513,2.899678772,0.363211056,-0.613033348,-7.669249825
CMR,2000,0.00044079,-0.023137282,6.292577393,0.016937113,2.83051264,0.405834954,-0.623127333,-7.48756306
CMR,2001,0.003047608,-0.022654943,6.794779907,0.025530536,2.839290373,0.414706328,-0.624309458,-7.243042019
CMR,2002,0.00429758,-0.0224697,6.873126559,0.029808744,2.908837672,0.393847013,-0.635945595,-7.250797853
CMR,2003,0.004177366,-0.023507228,6.675035307,0.025436823,2.954752582,0.365238035,-0.641705594,-7.436658319
CMR,2004,0.001082417,-0.023556841,6.858877973,0.029912296,3.13290994,0.519128751,-0.662301126,-7.392580203
CMR,2005,0.000275148,-0.024077004,6.864729421,0.029503258,3.09142177,0.553217428,-0.685782752,-7.345242155
CMR,2006,0.001161741,-0.024039738,6.736621182,0.027691202,3.046961354,0.448297882,-0.684672633,-7.391786436
CMR,2007,1.54E-05,-0.023888292,7.016058978,0.027214153,2.95818121,0.43844304,-0.686676535,-7.107441126
CMR,2008,0.000381481,-0.024243278,7.04611498,0.024760816,3.00626524,0.523889788,-0.737231134,-6.98862266
CMR,2009,0.000935983,-0.024195259,6.790782943,0.030817037,3.108324622,0.50592382,-0.746914116,-7.229133407
CMR,2010,0.000569128,-0.024448599,6.529471968,0.032472658,3.145655548,0.585927063,-0.708803561,-7.475414075
CMR,2011,0.003026644,-0.0232264,6.615011622,0.031255073,2.990999891,0.626919927,-0.687040634,-7.046665684
CMR,2012,0.002768798,-0.024623415,6.255684578,0.043647587,3.134248176,0.502230312,-0.725634329,-7.432654472
CMR,2013,0.002548879,-0.024530598,6.20774675,0.063225761,3.177901986,0.463884138,-0.712565242,-7.448840817
CMR,2014,0.001315748,-0.024568852,6.185015911,0.043434399,3.216611135,0.55269795,-0.70652828,-7.314303473
CMR,2015,0.000154009,-0.02454564,6.014835922,0.029032856,3.265034139,0.512822571,-0.704273029,-7.473346887
CMR,2016,0.000659643,-0.024753472,6.290720447,0.019635295,3.216577105,0.524184095,-0.711528264,-7.592212328
CMR,2017,0.000159002,-0.024707263,6.190480907,0.0164586,3.267233696,0.485897983,-0.714123417,-7.708209313
CMR,2018,0.000200311,-0.024748137,6.494618222,0.015844328,3.228214789,0.533683839,-0.743344552,-7.514207466
CMR,2019,0.000196453,-0.024818269,6.594280679,0.022169525,3.256999147,0.523781352,-0.733164019,-7.474997827
COD,1995,0.00045323,-0.02350832,6.809943622,0.0137227,2.964172372,0.494866213,-0.579197595,-7.405633418
COD,1996,0.000475726,-0.024052107,6.587228047,0.023728799,3.081885658,0.629277205,-0.807434091,-7.419082695
COD,1997,0.000224594,-0.023737062,6.534219091,0.00453756,2.751591417,0.5291818,-0.619074876,-7.927347537
COD,1998,0.000625919,-0.022976572,7.317116099,0.024917826,2.883433606,0.503774343,-0.604026455,-7.271722461
COD,1999,0.000372833,-0.021798636,6.50852062,0.00902491,2.37589117,0.412395229,-0.612377795,-7.993364475
COD,2000,0.000521374,-0.02259784,5.646921246,0.003445161,2.002346548,0.365794587,-0.631166415,-8.879936511
COD,2001,-2.30E-06,-0.022586193,6.136477167,0.002877982,1.983023384,0.364739973,-0.635146392,-8.807358344
COD,2002,2.45E-05,-0.022504273,6.282753671,0.003839816,2.161619732,0.368611659,-0.645739292,-8.538028752
COD,2003,0.000397102,-0.024065908,6.937408195,0.007563874,2.774821713,0.508601523,-0.648198919,-7.870270594
COD,2004,0.000380404,-0.02406531,6.889588775,0.006674422,2.706134711,0.527108833,-0.66774348,-8.029275973
COD,2005,8.58E-05,-0.024354125,6.795075511,0.006393037,2.872011352,0.565376323,-0.813057631,-7.858373515
COD,2006,-9.96E-05,-0.023414483,6.650024242,0.005881341,2.567507393,0.457442917,-0.645660322,-7.908740982
COD,2007,-8.41E-05,-0.021060818,7.281315553,0.016186414,2.661088118,0.480763658,-0.659276612,-7.165302663
COD,2008,8.85E-05,-0.020153846,7.396089275,0.019064148,2.540518765,0.527589572,-0.733858415,-6.927583567
COD,2009,5.74E-06,-0.021868503,6.804315804,0.011316628,2.733559944,0.548677321,-0.841678908,-7.251547844
COD,2010,1.06E-05,-0.019264379,7.039043679,0.030732599,2.557898415,0.467320946,-0.764809906,-6.814558239
COD,2011,2.94E-05,-0.020507039,6.760916575,0.019996427,2.687177865,0.502667084,-0.746825253,-6.922842521
COD,2012,-2.53E-05,-0.020583237,6.374101172,0.016119599,2.571204297,0.449424757,-0.765813616,-6.936442861
COD,2013,0.000101874,-0.019731198,6.467324108,0.028479494,2.695253164,0.469677186,-0.731677728,-6.659518025
